-116.465,53.57889,21
-93.35108,45.0623,16.1
2.827,60.492,10
-60.483,-31.79,9
-85.16157,34.34834,22.8
-103.691,40.921,21.8
-97.24,49.91,10
-106.26206,35.87892,22.4
-73.28906,42.42685,7.8
-78.83075,40.3149,7.8
104.119,1.121,29
-71.42536,43.57183,11.7
-120.74028,56.23806,13
7.667,53.548,12
-85.846,31.364,25
-72.71244,42.16005,9.4
-81.47536,31.25673,25.5
-79.7354,34.6228,21
-101.91274,32.74813,23
153.119,-30.317,20
-97.5872,40.14934,21.2
-112.093,47.325,21.6
100.277,5.297,25
24.847,67.701,12
-122.31475,47.54554,17.8
-79.97369,37.31719,12.8
55.161,24.897,25
-99.93464,47.79061,16
-104.66583,50.43194,20
15.233,41.047,12
-85.45682,46.3151,10
-90.78184,39.63911,22.9
-85.50105,37.80794,21.9
10.755,35.758,20
-80.62415,35.01469,17.2
-86.51437,36.0029,23.3
-60.002,43.933,7
31.044,70.355,7
-96.36308,30.59119,21.1
-76.45693,42.49306,8.3
-102.28191,39.24149,23.3
13.575,-14.925,16
-76.798,17.942,29
-97.10236,36.73689,22.2
-1.601,55.421,13
-83.13215,32.21363,20
14.134,57.29,11
-86.44298,37.78358,22
-118.83841,37.62529,19
-98.74531,37.70688,22.2
-99.268,53.187,6.5
-78.984,-2.889,16
-71.41112,41.59946,13
-81.68208,33.65095,21.3
-0.691,44.831,18
-100.46686,32.46883,26.1
7.816,63.109,10
-85.775,14.875,30
-54.169,-28.282,12
-131.66,54.161,9.9
-0.324,42.082,19
13.342,59.442,9
-105.67278,53.21417,22
-123.7525,39.2621,12
-71.17821,44.57604,12.8
23.069,67.246,12
-77.467,25.04,28
-153.695,65.994,11.6
10.184,52.918,14
40.845,41.179,17
-166.043,61.776,2.9
-86.40743,32.2997,21.7
-77.74534,37.9667,13.5
-87.04843,31.41912,22.2
126.493,33.511,20
40.544,21.483,24
-80.2083,40.48139,14.4
-90.82458,35.1213,22
-159.783,22.034,29.4
100.391,5.466,25
-90.44129,42.69092,19.2
21.762,63.051,12
-71.824,45.369,13.5
14.92,37.4,15.6
-92.911,31.022,21.1
-90.18739,43.21106,18.9
131.279,33.93,23
39.705,24.553,31
-82.17885,41.34628,16.7
-92.93209,43.66883,17.8
-159.806,-21.203,25
139.488,-20.678,27
135.439,34.784,25
-94.10777,36.3749,17
-90.997,27.946,27
-84.76406,37.57641,20
-56.031,-34.838,12
-3.44,47.761,18
18.348,57.662,12
25.114,37.022,19
-68.182,-16.511,5
145.624,14.997,30
75.398,19.863,27
-96.39671,33.94273,24
-78.90133,38.26014,11.6
-76.19266,36.90371,17.8
-121.59801,37.07969,19
-118.03424,34.08825,22
46.702,24.945,26
-93.22728,44.6252,16
-93.2154,33.22662,20
-83.5583,34.1739,19.2
-83.16105,42.09914,13
-80.94729,35.76352,13.9
-37.07,-10.984,27
36.516,33.411,13
-81.56246,31.88721,25
-88.589,15.737,29
3.67,51.926,15
-96.39938,32.03156,27.2
-106.86767,40.5153,16.8
42.621,19.984,28
-74.624,47.922,14.4
-96.76468,40.84781,22.8
-0.417,51.549,16
-118.057,34.226,17
98.963,18.771,29
-94.61216,48.72606,11.7
-117.24899,33.35513,18
-94.982,74.713,-9
-94.06667,58.74056,10
-7.221,33.655,22
28.086,36.405,19
19.716,41.419,16
-95.91,41.122,23.1
-80.21231,41.62584,11.1
99.818,17.238,30
49.152,30.556,23
-117.01531,46.37458,28.3
-76.349,37.088,17.7
-100.49477,31.35171,27.2
-117.80811,40.90178,27.8
-92.53352,45.14764,15
-122.475,47.149,19.9
-76.86583,40.81929,10
120.56,15.186,31
-106.804,37.464,6
-98.55374,33.10955,23.8
46.352,-15.667,21
-106.6196,46.26949,23
-92.21477,38.81705,17.2
-75.47,5.03,18
-62.72,17.312,26
121.102,22.755,32
-82.87705,39.99068,20
-90.41196,32.30695,21
-166.479,65.33,10
91.385,53.74,10
-71.479,-32.947,6
-64.67861,46.11222,10
-81.69373,30.49529,27.2
-87.39768,37.35815,20.9
51.545,30.701,13
-95.21354,46.45021,14
14.573,45.218,21
103.995,10.169,33
-110.55546,41.82236,18
-94.27235,43.07964,21
-101.09111,53.97139,15
-72.22956,44.8886,13.8
6.364,47.783,14
-97.863,22.29,29
-111.21596,32.41116,33
17.47,-22.481,6
60.901,29.472,24
-57.18528,51.44361,8
114.205,30.783,25
113.987,4.322,29
14.416,62.047,11
-98.90338,48.11358,15.6
9.68,52.466,16
14.669,68.245,9
-81.48267,41.56599,17
118.759,9.742,33
-81.423,30.396,26.7
144.164,43.881,18
10.867,47.834,12
-76.10384,43.1111,9.4
74.478,43.061,13
22.886,47.703,11
127.031,36.962,22.5
-80.68155,28.59875,27.5
-103.66736,39.27331,21.1
-150.994,70.213,0.6
-96.724,17.002,22
-94.0099,36.91046,16
-76.757,39.086,11
-80.55889,28.46739,28.3
-58.448,-51.82,4
